item_id,shop_id,cat_id,name,price 2021-08-12,price 2021-08-13,price 2021-08-14,price 2021-08-15,price 2021-08-16,price 2021-08-17,sold 2021-08-12,sold 2021-08-13,sold 2021-08-14,sold 2021-08-15,sold 2021-08-16,sold 2021-08-17,availibility,min_sold,max_sold,delta_sold,avg_price,est_gmv
10821163409,367799781,100630,Sheriz Brightening Body Lotion Original Termurah Dan Terlaris Free Masker Spirulina Tiens Original,-,78000,78000,78000,78000,78000,-,11000,11000,11000,11000,11000,5,11000,11000,0,78000,0
1661215761,15612520,100630,Mascara Wand Sisir Kuas Sikat Eyelash Extention Bulu Mata Spoolers Makeup Tool Kit Pink S098,-,-,297,-,-,297,-,-,85024,-,-,87001,2,85024,87001,1977,297,587169
9684136446,495045283,100630,SABUN SAFFRON PEMUTIH WAJAH GLOWING PENGHILANG JERAWAT KOMEDO DAN FLEK HITAM,-,7500,7500,-,7500,-,-,10000,10000,-,10000,-,3,10000,10000,0,7500,0
623382315,17566419,100630,MS glow Facial wash,60000,60000,60000,60000,60000,60000,116183,116236,116855,117354,117856,118309,6,116183,118309,2126,60000,127560000
9080463460,164987073,100630,(BISA COD) PERFECT BREAST MASK ~ MASKER PEMBESAR & PENGENCANG PAYUDARA HERBAL ALAMI BPOM,-,26500,26500,-,-,-,-,10031,10035,-,-,-,2,10031,10035,4,26500,106000
3995448582,494767923,100630,Serum Wajah Facial Essence Moisturizes Celles 30 Gel Tiane M&Y Extract Hydra Facial Essence by Tiens,-,2300,2300,2300,2300,2300,-,10028,10028,10028,10028,10028,5,10028,10028,0,2300,0
4546714427,34973060,100630,Spatula Masker / Sendok Masker,-,180,180,-,180,-,-,36134,36439,-,38003,-,3,36134,38003,1869,180,336420
9657291407,31169310,100630,MASKER BIBIR COLLAGEN Pelembab Mulut Kering Pecah Lip Mask Moisturizing Moist Halus Lembut Pink,-,-,-,-,-,1200,-,-,-,-,-,25221,1,25221,25221,0,1200,0
4982275373,744873,100630,[Checkout Rp1000] Makarizo Hair Energy Conditioning & Shampoo 10ml,1000,1000,1000,1000,1000,1000,34214,34228,34843,35495,36220,36719,6,34214,36719,2505,1000,2505000
5621853247,15465018,100630,[BESTSELLER] IMPLORA PENSIL ALIS,-,-,-,-,2500,-,-,-,-,-,243570,-,1,243570,243570,0,2500,0
8575799065,483904450,100630,sabun muka 'Alpha Rules Face Up-sabun perawatan pembersih muka wajah pria/cowok Facial Wash 100 ml,125000,125000,-,125000,125000,125000,11786,11786,-,11786,11786,11786,5,11786,11786,0,125000,0
5551263986,284315645,100630,Divine 24pcs/Set Kuku Palsu Dengan Lem Fashion Acrylic multi Design Nail Art,8000,8000,8000,8000,8000,8000,173248,173284,173803,174767,175154,175655,6,173248,175655,2407,8000,19256000
7716852929,17005061,100630,SR12 MINYAK BULUS / MASSAGE OIL BULUS SR12 / PENGENCANG PAYUDARA / MINYAK BULUS ORIGINAL,-,-,-,95000,95000,95000,-,-,-,11002,11003,11003,3,11002,11003,1,95000,95000
8685326656,495096234,100630,Sabun Muka Wajah Pria ClorisMen Skincare Perawatan Penghilang Jerawat Pembersih Wajah Pria Anti Acne,-,35000,35000,35000,35000,35000,-,10007,10008,10008,10010,10010,5,10007,10010,3,35000,105000
2310746132,15465018,100630,[GROSIR] Implora Lip Cream Original matte,-,12000,12000,-,-,-,-,123856,124002,-,-,-,2,123856,124002,146,12000,1752000
9978797461,18023176,100630,susu whitening gluta whitening booster,-,-,-,-,200000,-,-,-,-,-,10000,-,1,10000,10000,0,200000,0
5636506565,234560314,100630,ROREC / HCHANA MASK MASKER WAJAH FACIAL MASK,1978,1978,1978,1978,1978,1978,402459,402463,402680,402819,402976,403235,6,402459,403235,776,1978,1534928
4686420553,426134429,100630,[ERESSKIN] HB PEMUTIH SUPER ERESSKIN HANDBODY DOSIS TINGGI LOTION WHITENING TUBUH BADAN BPOM DOSTING,-,70000,-,-,70000,70000,-,11755,-,-,11758,11759,3,11755,11759,4,70000,280000
10202766189,358200526,100630,bedak lotong bubuk / bedda lotong bubuk / lulur viral / beda lotong bubuk beddak lotong,5950,-,-,-,-,5950,18284,-,-,-,-,20187,2,18284,20187,1903,5950,11322850
3417987384,48382819,100630,"❤ BELIA ❤ KOJIE SAN Skin Lightening Soap Kojic Acid, Dream White 45 / 65 / 135g  Sabun KOJIESAN BPOM",11400,-,-,-,-,-,155501,-,-,-,-,-,1,155501,155501,0,11400,0
2931396916,243477967,100630,Masker Hanasui Naturgo BPOM Medis Masker Wajah Lumpur Lightening Peel Off Komedo Face Mask Murah Ori,1990,-,-,-,-,-,10118,-,-,-,-,-,1,10118,10118,0,1990,0
2004390259,11143438,100630,[BUY 1 GET [1] 20GRAM LEA GLORIA MASKER LEA MASKER LEA GLORIA MASKER ORGANIK LEA MASKER WAJAH,660,660,660,660,660,660,774126,774134,775349,776352,777097,777802,6,774126,777802,3676,660,2426160
10116264990,233420365,100630,PERFECT BREAST MASK Permbesar Payudara & Pengencang Payudara Alami Herbal,-,25000,25000,25000,25000,-,-,10151,10151,10151,10151,-,4,10151,10151,0,25000,0
1966754001,59971631,100630,[10gr] Masker organik oat facemask & scrub,1690,1690,1690,1690,1690,1690,351065,351128,352094,352871,353607,354400,6,351065,354400,3335,1690,5636150
5710661209,11143438,100630,[BUY 1 GET [1] LEA GLORIA MASKER LEA BUBUK BY LEA GLORIA 20GRAM MASKER LEA GLORIA,650,-,-,650,-,-,354485,-,-,355539,-,-,2,354485,355539,1054,650,685100
8313536171,382165988,100630,PARFUM THAILAND 35ML HARGA TERBAIK,2850,-,2850,2850,2850,2850,184175,-,185888,187427,189517,191908,5,184175,191908,7733,2850,22039050
10620153012,494442221,100630,Alpha Rules Face Up Sabun Cuci Muka Perawatan Pembersih  Wajah Facial Wash Pria Cowok Original BPOM,-,125000,125000,125000,125000,125000,-,9890,9893,9893,9899,9899,5,9890,9899,9,125000,1125000
9146353358,18389453,100630,[BPOM] PAKET WAJAH BIERLIAN SKINCARE,-,260000,260000,-,260000,260000,-,11402,11402,-,11402,11402,4,11402,11402,0,260000,0
6748863961,298578186,100630,INNISFREE MY REAL SQUEEZE SHEET MASK 23ML / MASKER INNISFREE,3700,3700,3700,3700,3700,3700,58748,58792,59457,60220,60933,61504,6,58748,61504,2756,3700,10197200
7920169927,235645670,100630,MASKER ORGANIK BY SHABIRA,1377,1377,1377,1377,1377,1377,622371,622404,624099,625351,626834,629059,6,622371,629059,6688,1377,9209376
6896103598,47475272,100630,NBS Noni Beauty Skincare perawatan wajah,145000,-,-,-,-,-,8000,-,-,-,-,-,1,8000,8000,0,145000,0
8582139372,409078219,100630,Paket Skincare Beauty Acne 4in1,370000,370000,370000,370000,370000,370000,11314,11314,11314,11314,11314,11314,6,11314,11314,0,370000,0
9178567703,490422009,100630,bening skincare serum (acne/flek/gold/whitening),150000,150000,150000,150000,150000,150000,11001,11001,11001,11001,11001,11001,6,11001,11001,0,150000,0
9580993256,494442221,100630,Alpha Rules Full Body Contact  Body Wash Sabun Mandi Shampoo Shampo Sampo Perawatan Tubuh Pria Cowok,-,195000,195000,195000,195000,195000,-,10011,10013,10013,10018,10018,5,10011,10018,7,195000,1365000
3611788396,201071840,100630,Whitelab Brightening Facial Wash,38850,38850,38850,38850,38850,36908,76421,76465,76906,77218,77499,77753,6,76421,77753,1332,38526,51317076
10819545969,310038106,100630,Beauty In The Pot 1 PAKET Kecantikan Skincare Sabun Cuci Pembersih Wajah Muka Wanita Glowing,199000,199000,199000,199000,199000,-,10278,10278,10278,10278,10278,-,5,10278,10278,0,199000,0
3353108528,101147603,100630,TRAVEL SIZE 10 GRAM BY LEA GLORIA,-,1999,-,-,-,-,-,151074,-,-,-,-,1,151074,151074,0,1999,0
6386864398,77103091,100630,PGOODS - Cermin Bulat Karakter Kaca Cermin Make Up Mini Travelling Motif,-,-,758,758,-,-,-,-,14703,15167,-,-,2,14703,15167,464,758,351712
4619578680,9664631,100630,KAPAS SELECTION MEDISOFT Facial Cotton 35gr 50gr 75gr Round Oval Bulat Ball Bud Special Tipis Kotak,2780,2780,2780,2780,2780,2752,151474,151496,152043,152559,152882,153230,6,151474,153230,1756,2775,4873485
6894185976,486112449,100630,Serum Perawatan Kulit Wajah Wanita Glowing Serum Nature Reaction,-,137000,-,-,137000,137000,-,10599,-,-,10599,10599,3,10599,10599,0,137000,0
8566096950,318181873,100630,BYT GLO OIL SKINCARE FACE ORGANIK BPOM,250000,250000,250000,250000,250000,250000,10000,10000,10000,10000,10000,10000,6,10000,10000,0,250000,0
7132011125,255365082,100630,Scarlett Whitening Body Lotion Charming,75000,-,-,-,-,-,130262,-,-,-,-,-,1,130262,130262,0,75000,0
3694003435,282546219,100630,DE REINEZ Lip Serum Original Alami Ampuh Merawat Pelembab Pencerah Bibir Sehat,-,43000,43000,43000,43000,43000,-,10024,10024,10025,10026,10027,5,10024,10027,3,43000,129000
8856124351,19715135,100630,HENNA ALIS FREE KUAS//TATTO ALIS//HENNA ALIS AL LATIF,-,2999,-,2999,-,-,-,12126,-,12235,-,-,2,12126,12235,109,2999,326891
10308329976,426765562,100630,LipstikHubabah(UmmuSalim)/OriginalDariTarim(HargaTerjanggakauDibawaLangsungDarTarim),-,20000,-,-,-,20000,-,9622,-,-,-,9623,2,9622,9623,1,20000,20000
11519341181,8901630,100630,24 Pcs Kuku Palsu Dan Lem Fake Nail Art 3d Kuku Palsu Tahan Air 24 Pcs Kotak Free Lem 2gr,6500,6500,6500,6500,6500,6500,13356,13390,14276,15498,16499,17509,6,13356,17509,4153,6500,26994500
9340278545,390590201,100630,AZ-ZIKRA PROPPLIS 6 ML BPOM,175000,175000,175000,175000,175000,-,10012,10012,10012,10012,10012,-,5,10012,10012,0,175000,0
8510068316,12495508,100630,PINKFLASH L01 Ohmykiss Lipstick Matte Bibir Cair,12000,12000,12500,12500,12500,12500,61057,61120,61923,62723,64117,65252,6,61057,65252,4195,12333,51738333
5711696002,201071840,100630,Whitelab Brightening Face Serum,78750,78750,78750,78750,78750,74813,175985,176036,176616,177015,177333,177659,6,175985,177659,1674,78094,130729077
4717533343,48382819,100630,❤ BELIA ❤ WARDAH Lightening Series | Day | Night Cream Face Serum Wash Foam Mask Scrub Toner Milk,12800,12800,12800,12800,12800,12800,76452,76465,76958,77411,77870,78393,6,76452,78393,1941,12800,24844800
4615947696,48382819,100630,❤ BELIA ❤ EMINA Bright Stuff Series | pencerah Emina toner face wash moisturizing tone up ACNE PRONE,10800,-,10800,10800,10800,10800,146801,-,147804,148677,149484,150259,5,146801,150259,3458,10800,37346400
2971766686,353064223,100630,Paket anti aging daviena skincare| daviena skincare jakarta | daviena | davina|daviena official,-,65000,65000,65000,65000,65000,-,10302,10302,10302,10302,10304,5,10302,10304,2,65000,130000
9113663318,382165988,100630,PARFUM THAILAND 35 ML PARFUM BAJU PARFUM PRIA WANITA,2800,2800,2800,2800,2800,2800,77558,77574,78359,79279,80715,81985,6,77558,81985,4427,2800,12395600
9322698893,398658884,100630,LOTION PEMUTIH BADAN AMPUH PERMANEN CREAM PEMUTIH PUTIH NYATA HASIL RACIKAN FARMASI Dokter SpKK,-,-,-,-,-,75000,-,-,-,-,-,10042,1,10042,10042,0,75000,0
6913240914,138274361,100630,ECER SASHA HAIR VITAMIN / VITAMIN RAMBUT BPOM,699,699,699,699,699,699,233925,234045,235322,236940,238821,239613,6,233925,239613,5688,699,3975912
3246667136,19930464,100630,Kuas Masker / Kuas Masker Termurah / Kuas Masker Wajah (KUALITAS PREMIUM),-,750,-,-,-,-,-,159529,-,-,-,-,1,159529,159529,0,750,0
1394583556,29785647,100630,SCARLETT WHITENING BODY LOTION -BODY SCRUB-SCARLET WHITENING JOLLY ROMANSA-FRESHY-POME-SERUM-BPOM,55000,-,55000,55000,55000,52000,165881,-,166391,166889,167286,167570,5,165881,167570,1689,54400,91881600
9637966030,404626315,100630,ASLI Serum Pencerah Kulit Wajah Hasil Permanen Perawatan Kecantikan Wajah Halal BPOM Serum Wajah,-,119000,119000,119000,-,-,-,10029,10030,10030,-,-,3,10029,10030,1,119000,119000
9684939555,227890528,100630,HANDBODY SACRLET NIVIEA VASELINE CITRA PEMUTIH ORIGINAL LOTION MURAH EXTRA WHITENING BY ANGEL TACIK,5750,5750,5750,5750,5750,5750,12000,12000,12000,12000,12000,12000,6,12000,12000,0,5750,0
7051549764,48382819,100630,❤ BELIA ❤  MIRANDA Premium Hair Color Cream 30mL + Peroxide 30mL | cat rambut,8800,-,-,-,-,-,65906,-,-,-,-,-,1,65906,65906,0,8800,0
5766471278,170773314,100630,MS Glow Paket Wajah Dan Serum lengkap free box,-,-,300000,300000,-,-,-,-,69879,69905,-,-,2,69879,69905,26,300000,7800000
3551041406,303830236,100630,[cod] peninggi badan zinc terampuh original || (eceran) variant isi 60 dan 30 kapsul,-,89000,89000,89000,-,-,-,52189,52189,52189,-,-,3,52189,52189,0,89000,0
4677814677,31169310,100630,Masker Mata COLLAGEN CRYSTAL GOLD EYE BAG MASK EYEMASK Kantong Black Panda Anti Aging Wrinkle Emas,1100,1100,1100,1100,1100,-,68847,68911,70469,71689,72980,-,5,68847,72980,4133,1100,4546300
8535787956,280479296,100630,SERUM AISH ACNE/DARKSPOT/BRIGHTENING(MIX VARIAN) | 100% ORIGINAL BPOM | AISH SERUM KOREA BEST SELLER,-,119000,119000,119000,-,119000,-,10039,10040,10040,-,10040,4,10039,10040,1,119000,119000
11417786008,474610295,100630,Botul4x 100 ui| 200 ui Original| Korea,630000,-,-,-,-,-,9004,-,-,-,-,-,1,9004,9004,0,630000,0
7819161297,201071840,100630,Whitelab Brightening Paket Wajah & Serum,277000,-,277000,277000,-,261765,72000,-,72440,72754,-,73282,4,72000,73282,1282,273191,350231182
3243919553,278765463,100630,PARFUM WANITA JO MALONE LONDON ENGLISH PEAR & FRESSIA PEONY JOMALON WANITA Parfume eaude Pria 30ML,-,2500,2500,2500,2500,-,-,20229,20233,20235,20238,-,4,20229,20238,9,2500,22500
3619118616,920406,100630,[BPOM] ARIUL 7 Days Mask Sheet,4500,-,-,-,-,-,79937,-,-,-,-,-,1,79937,79937,0,4500,0
2982992130,495396973,100630,PERFECT BREAST MASK/MASKER PEMBESAR & PENGENCANG PAYUDARA  TERCEPAT ALAMI,-,-,48900,-,48900,48900,-,-,10001,-,10001,10001,3,10001,10001,0,48900,0
3800790336,28610028,100630,(BUTIR) ELLIPS VITAMIN RAMBUT ELLIPS / ELIPS VITAMIN RAMBUT ELIPS ORIGINAL,999,-,999,999,999,999,223057,-,223724,224232,224637,225632,5,223057,225632,2575,999,2572425
8869470060,375565670,100630,SABUN ESPIO COLLAGEN SOAP 100% ORIGINAL/SABUN ESPIO BPOM ORIGINAL 100%ORI/SABUN COLAGEN\KOLAGEN SOAP,49000,49000,49000,49000,98000,98000,10002,10002,10002,10002,10002,10002,6,10002,10002,0,65333,0
6841586772,28610028,100630,( PROMO ) SASHA VITAMIN RAMBUT SASHA ORIGINAL 100% ( ECER ),699,-,-,699,-,-,258804,-,-,262003,-,-,2,258804,262003,3199,699,2236101
11927821438,8215248,100630,Ertos Facial Treatment New Series,-,-,-,-,-,32500,-,-,-,-,-,10000,1,10000,10000,0,32500,0
6405903510,9664631,100630,[BPOM] IMPLORA Eyebrow Pencil 2.5g | Soft Brow | Pensil Alis Serut Rautan,3000,3000,3000,3000,3000,3713,80609,80631,81084,81464,81891,82282,6,80609,82282,1673,3119,5217808
5867672805,48382819,100630,❤ BELIA ❤ XI XIU Face Serum Vitamin C | Anti Acne | Whitening Gold 20 ml Vit C | Anti Jerawat Xixiu,9300,9300,9300,9300,9300,9300,69039,69068,69852,70633,71368,72013,6,69039,72013,2974,9300,27658200
38635070,2211578,100630,Beauty blender/sponge telur,2799,-,-,-,-,-,219264,-,-,-,-,-,1,219264,219264,0,2799,0
7294689671,10960132,100630,Implora Promo Buy 3 Serum Wajah 20ML Free Pouch,35000,-,30000,30000,30000,30000,39865,-,41036,42161,43270,44032,5,39865,44032,4167,31000,129177000
7978730355,59763733,100630,Wardah Lightening Serum Ampoule 8 ml - Serum dengan 10X Advanced Niacinamide dan Bisabolol,15300,-,-,-,-,-,34557,-,-,-,-,-,1,34557,34557,0,15300,0
11920909172,186553407,100630,GLUTACID WHITENING BOOSTER Pemutih Kulit Alami Varian Kecil,-,25500,25500,25500,-,-,-,10028,10030,10032,-,-,3,10028,10032,4,25500,102000
9684432119,300102573,100630,AISH Brightening | Acne | Darkspot Serum Korea 100% Original BPOM,-,119000,119000,119000,119000,-,-,10007,10007,10007,10008,-,4,10007,10008,1,119000,119000
9682157299,409078219,100630,Paket Skincare Beauty Acne 4in1,380000,380000,380000,380000,380000,380000,10810,10810,10810,10810,10810,10810,6,10810,10810,0,380000,0
3955978421,142375820,100630,MS GLOW PAKET WAJAH ORIGINAL WHITENING | ACNE | LUMINOUS | ULTIMATE | PERAWATAN WAJAH MS GLOW,-,-,-,229999,229999,-,-,-,-,10169,10180,-,2,10169,10180,11,229999,2529989
988871641,744873,100630,Garnier Micellar Cleansing Water Pink | Blue | Bipase Oil | 400 ml | 125 ml | 50 ml,13500,-,-,-,13500,13500,84700,-,-,-,86194,86573,3,84700,86573,1873,13500,25285500
3395563220,474776801,100630,TERLARIS Serum Nature Reaction Crystal Bright Serum Wajah Glowing Bebas Jerawat & Flek Hitam,-,137000,137000,137000,137000,137000,-,14878,14878,14880,14880,14880,5,14878,14880,2,137000,274000
5359495727,1682705,100630,[BPOM] GARNIER COLOR NATURAL / GARNIER SACHET PEWARNA RAMBUT CREME RICHE DAN ULTRA COLOUR,9998,-,-,-,-,9998,38003,-,-,-,-,39534,2,38003,39534,1531,9998,15306938
6741722837,50226320,100630,PARFUM THAILAND PARFUM BAJU EDT PEWANGI BADAN 35ML,2900,2900,-,-,-,-,201597,201601,-,-,-,-,2,201597,201601,4,2900,11600
4494765468,380557388,100630,"{PERFECT BREAST MASK} Masker Pembesar & Pengencang Payudara Original, Terbukti & Trpercaya, Free JAM",-,19000,19000,19000,19000,-,-,10002,10002,10003,10003,-,4,10002,10003,1,19000,19000
9034089127,314989101,100630,GEAMOORE PARFUME BPOM  6 ML READY STOCK,6000,-,-,-,-,-,31823,-,-,-,-,-,1,31823,31823,0,6000,0
10621701491,282546219,100630,AISH SERUM WAJAH BRIGHTENING SERUM | ACNE SERUM | DARKSPOT SERUM,-,119000,119000,119000,119000,119000,-,10004,10004,10004,10004,10004,5,10004,10004,0,119000,0
9588716775,82446250,100630,COD CYSTIC ACNE MASK BPOM RI l Penghilang Jerawat Batu dan Bekas Jerawat Asli Original Alami Herbal,-,-,-,-,38789,-,-,-,-,-,10000,-,1,10000,10000,0,38789,0
7182645171,15624380,100630,MURAH - Pot cream 3gram jar wadah serum 3 gram/ kosmetik 3gr aneka warna,-,-,949,-,-,-,-,-,20273,-,-,-,1,20273,20273,0,949,0
5378779832,201071840,100630,Whitelab Mugwort Pore Clarifying Mask,-,78750,78750,78750,78750,74813,-,69714,70189,70524,70824,71079,5,69714,71079,1365,77963,106418949
5858666355,66664864,100630,COFFEE SCARLETT WHITENING  GLOWTENING SERUM/ CREAM - SERUM ACNE - SERUM BRIGHTLY EVER AFTER SCARLET,52500,-,-,-,-,-,50154,-,-,-,-,-,1,50154,50154,0,52500,0
3720435565,66946083,100630,[ACONE HOT SALE] 10gr Masker Gelatin Masker Komedo by Acone,2500,-,-,-,-,-,193976,-,-,-,-,-,1,193976,193976,0,2500,0
1394559998,186866,100630,(COD)SCARLETT WHITENING / SCARLET WHITENING SERUM ORIGINAL BPOM LULUR ROMANSA POME CHARMING FRESHY,55000,55000,55000,55000,55000,51999,394318,394362,395381,396117,396631,397339,6,394318,397339,3021,54500,164643996
8165796405,172614526,100630,[ FREE GIFT ] SERUM NR SERUM NATURE REACTION CRYSTAL BRIGHT SERUM PEMUTIH WAJAH OPTIMAL ORIGINAL,-,-,-,-,70000,70000,-,-,-,-,10268,10269,2,10268,10269,1,70000,70000
8614996266,6687248,100630,[isi 25] Kapas Toner / Kapas Tipis Make Up Karakter Motif / Kapas Wajah,1999,-,-,-,-,-,26741,-,-,-,-,-,1,26741,26741,0,1999,0
8059268566,451561136,100630,"POT 3GR CREAM JAR KRIM 3 GR AKRILIK  MURAH LARIS , TEMPAT KOIL , KOSMETIK PP BERKUALITAS",-,-,-,949,-,949,-,-,-,27688,-,28345,2,27688,28345,657,949,623493
8977360919,433007241,100630,Vivid Vogue Ready Stock catokan rambut /catokan curly otomatis Keramik Hair Curler 28mm,-,650000,-,-,-,-,-,9999,-,-,-,-,1,9999,9999,0,650000,0
5044217229,278765463,100630,parfum Misk thaharah musk taharah MISS tahara thoharoh GEAMOORE VSCENT ARAB 3ml misk KASTURI KIJANG,-,-,1073,1073,-,-,-,-,32559,32580,-,-,2,32559,32580,21,1073,22533
9584740498,482526302,100630,"PERFECT BREAST MASK, Masker Pembesar Payudara Secara Alami 100% Original",-,24225,24225,24225,24225,24225,-,10006,10006,10006,10006,10006,5,10006,10006,0,24225,0
9637032218,136712015,100630,AISH SERUM KOREA ORIGINAL BPOM | SERUM | AISH SERUM | AISH ACNE | AISH DARKSPOT | AISH BRIGHTENING,-,119000,-,-,119000,-,-,51258,-,-,51284,-,2,51258,51284,26,119000,3094000
5805433332,40847197,100630,MINISO Masker Wajah Serum Sheet Mask Peel Off Nature Hydrate Face Mask Organik Wanita,6900,6900,6900,6900,6900,6900,139205,139231,139757,140093,140539,140982,6,139205,140982,1777,6900,12261300
9171212589,50760838,100630,BPOM TRAVEL SIZE MASKER WAJAH ORGANIK BY LEA GLORIA 10GR TERMURAH,690,690,690,-,-,-,10106,10106,10106,-,-,-,3,10106,10106,0,690,0
7238839551,231799972,100630,OSM JKT F498 Cermin Bulat Karakter/Kaca Cermin Make Up Mini/Travelling Motif,746,-,746,746,746,-,97408,-,98486,100378,101656,-,4,97408,101656,4248,746,3169008
7056847774,321924145,100630,Hairmask creambath  Ala Salon (200gr),6500,-,-,-,-,-,51336,-,-,-,-,-,1,51336,51336,0,6500,0
5793168838,278565628,100630,Sepatula Masker Surabaya Good Quality,-,-,-,218,218,-,-,-,-,15519,15820,-,2,15519,15820,301,218,65618
8980586750,186553407,100630,GLUTACID WHITENING BOOSTER PAKET VARIAN,-,46000,-,46000,-,-,-,10058,-,10067,-,-,2,10058,10067,9,46000,414000
3732119965,255365082,100630,Scarlett Whitening Facial Wash,75000,-,75000,75000,75000,62250,95444,-,96078,96510,96819,97017,5,95444,97017,1573,72450,113963850
11221486378,474610295,100630,Japan Platinum Whitening | ecer,230000,-,-,-,-,-,8513,-,-,-,-,-,1,8513,8513,0,230000,0
4878056021,101585010,100630,Grace & Glow Black Opium Brightening - English Pear & Freesia Anti Acne Body Wash - Body Scrub,48000,48000,48000,48000,48000,48000,78248,78327,79556,80653,81640,82387,6,78248,82387,4139,48000,198672000
7519311640,48382819,100630,❤ BELIA ❤ HANASUI ✔️BPOM BOBA Mattedorable Lip Cream | dual function bibir blush on lip and cheek,18700,18700,18700,18700,18700,19450,233671,233706,234484,235557,236450,237347,6,233671,237347,3676,18825,69200700
6677574495,280479296,100630,SERUM AISH ACNE/DARKSPOT/BRIGHTENING(MIX VARIAN) | 100% ORIGINAL BPOM | AISH SERUM KOREA BEST SELLER,-,119000,119000,119000,-,119000,-,10009,10009,10010,-,10011,4,10009,10011,2,119000,238000
8736064689,402110126,100630,❤️ Pamelo ❤️ [ BPOM SALE ] SCARLETT Whitening Scrub | Lotion | Facial Wash Scarlet Whitening,55000,55000,55000,55000,55000,55000,50839,50869,51372,52050,52650,53359,6,50839,53359,2520,55000,138600000
4254169104,258640800,100630,TRAVEL SIZE BPOM Face Mask by Lea Gloria 10 gram / 10 GRAM TRAVEL SIZE LEA GLORIA MASKER ORGANIK,2250,2250,2250,2250,2250,2250,310531,310562,311468,312158,312764,313745,6,310531,313745,3214,2250,7231500
6957596851,317541313,100630,Parfum Thailand 35ML Banyak Varian,5250,5250,5500,5500,5500,5500,126230,126275,126834,127530,128376,129063,6,126230,129063,2833,5417,15345417
4848010305,48382819,100630,❤ BELIA ❤ MAKARIZO Hair Energy Creambath Sachet 15 30 60 mL | Fibertherapy,2900,2900,2900,2900,2900,2900,69108,69212,69855,70707,71192,71614,6,69108,71614,2506,2900,7267400
2005217366,74274855,100630,Botol Tester Kaca 3 ML,-,300,-,300,-,-,-,341353,-,343960,-,-,2,341353,343960,2607,300,782100
4938567928,86681009,100630,Innisfree Sheet Mask My Real Squeeze Baca Disclaimer Masker Innnisfree Wajah Masker Muka Korea,3600,3600,3600,3600,3600,3600,156416,156507,157570,158466,159000,159659,6,156416,159659,3243,3600,11674800
6347994173,20954624,100630,PARFUM THAILAND 35ML B PARFUM EDT,2900,2900,2900,2900,2900,2900,65417,65425,65828,66118,66566,66805,6,65417,66805,1388,2900,4025200
11320892525,409078219,100630,Paket Skincare Beauty Acne 5in1,400000,400000,400000,400000,400000,400000,10655,10655,10655,10655,10655,10655,6,10655,10655,0,400000,0
2985712925,501699312,100630,SIAP DIKIRIM Perfect Breast Mask ~ Masker Pembesar & Pengencang Payudara Terbaik,-,20500,-,-,-,-,-,10003,-,-,-,-,1,10003,10003,0,20500,0
9963491251,48382819,100630,❤ BELIA ❤ SYB NATUR90 Peel Off Mask Goat milk | Diamond | Gold | Charcoal Naturgo (✔BPOM) 10gr,1650,1650,1650,1650,1650,1650,31304,31352,31893,32359,32936,33487,6,31304,33487,2183,1650,3601950
7443620217,151204476,100630,[COD ]ROREC/HCHANA NATURAL SKIN CARE MASK,1990,1990,1999,1999,1999,1999,326826,326877,328164,329601,330235,332128,6,326826,332128,5302,1996,10582792
3795940364,174140461,100630,BAYAR COD AISH SERUM KOREA ORIGINAL 100% BPOM BRIGHTENING | ACNE | DARK SPOT,-,-,-,-,-,119000,-,-,-,-,-,11229,1,11229,11229,0,119000,0
7348687602,1644944,100630,WARDAH Lightening Face Toner / Day c / Night C / Facial Wash / Ampoule Serum,12300,-,-,-,-,-,49057,-,-,-,-,-,1,49057,49057,0,12300,0
6397213956,346945591,100630,(BISA COD) GLUTACID ORIGINAL-SUPLEMEN UNTUK PEMUTIH BADAN,-,-,-,-,139999,-,-,-,-,-,12000,-,1,12000,12000,0,139999,0
4739207723,256232347,100630,MIRANDA HAIR COLOR 30ML,8250,-,-,-,-,-,32704,-,-,-,-,-,1,32704,32704,0,8250,0
